Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,9
Anopheles quadrimaculatus,6,Keentown,27.570935,-82.137841,9
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,9
Anopheles quadrimaculatus,4,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,4,Lakewood Ranch HS,27.44242,-82.43578,9
Anopheles quadrimaculatus,7,Parrish,27.57484,-82.419638,9
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,6,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,18,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,9
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,9
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,3,Mossy Hammock,27.286571,-82.23038,9
Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,9
Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,9
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,9
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,9
Anopheles quadrimaculatus,37,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,9,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,5,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,4,Parrish,27.57505,-82.419667,9
Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,9
Anopheles quadrimaculatus,5,Keentown,27.570935,-82.137841,9
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,9
Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,11,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,10,Parrish,27.57505,-82.419667,9
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,9
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,9
Anopheles quadrimaculatus,63,Bradley Rd.,27.60315,-82.098133,9
Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,9
Anopheles quadrimaculatus,1,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,49,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,9
Anopheles quadrimaculatus,72,Bradley Rd.,27.60315,-82.098133,9
Anopheles quadrimaculatus,11,Parrish/Britt Rd.,27.564967,-82.424886,9
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,9
Anopheles quadrimaculatus,103,Port,27.640483,-82.552667,10
Anopheles quadrimaculatus,244,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,12,Carrs,27.554018,-82.545481,10
Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,10
Anopheles quadrimaculatus,15,Palm-Aire,27.406663,-82.504054,10
Anopheles quadrimaculatus,53,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,193,Port,27.640483,-82.552667,10
Anopheles quadrimaculatus,8,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
Anopheles quadrimaculatus,10,Tallevast,27.4266,-82.52471,10
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,11,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,42,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
Anopheles quadrimaculatus,53,Gopher Hill,27.40805,-82.260329,10
Anopheles quadrimaculatus,12,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,37,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,7,Highland Shores,27.516317,-82.537735,10
Anopheles quadrimaculatus,16,Palm-Aire,27.406663,-82.504054,10
Anopheles quadrimaculatus,16,Tallevast,27.4266,-82.52471,10
Anopheles quadrimaculatus,12,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,67,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,16,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,10,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,192,Carlton Rd.,27.613375,-82.123478,10
Anopheles quadrimaculatus,10,Palmetto Ball Park,27.531,-82.58235,10
Anopheles quadrimaculatus,24,Braden River Park,27.44893,-82.498664,10
Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,50,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,117,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,46,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,11,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,62,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,11,Highland Shores,27.516317,-82.537735,10
Anopheles quadrimaculatus,24,Carrs,27.554018,-82.545481,10
Anopheles quadrimaculatus,10,Samoset,27.46947,-82.52402,10
Anopheles quadrimaculatus,15,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,10
Anopheles quadrimaculatus,32,Lakewood Ranch,27.419517,-82.4262,10
Anopheles quadrimaculatus,7,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,12,Myakka,27.349733,-82.157581,10
Anopheles quadrimaculatus,3,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,1,Wauchula Rd.,27.426958,-82.133258,10
Anopheles quadrimaculatus,4,Bunker Hill Church,27.591467,-82.19985,10
Anopheles quadrimaculatus,10,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,15,Palmetto Ball Park,27.531,-82.58235,10
Anopheles quadrimaculatus,9,Lakewood Ranch HS,27.44242,-82.43578,10
Anopheles quadrimaculatus,70,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,14,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,88,Lakewood Ranch,27.419517,-82.4262,10
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,7,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,10,Lakewood Ranch HS,27.44242,-82.43578,10
Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,9,Myakka,27.349733,-82.157581,10
Anopheles quadrimaculatus,13,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,8,Fielding,27.529167,-82.588117,11
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,11
Anopheles quadrimaculatus,3,Carrs,27.554018,-82.545481,11
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,11
Anopheles quadrimaculatus,16,Mote Ranch,27.4197,-82.47982,11
Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,11
Anopheles quadrimaculatus,3,Magnolia Manor,27.481256,-82.48042,11
Anopheles quadrimaculatus,14,Lakewood Ranch,27.419517,-82.4262,11
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,11
Anopheles quadrimaculatus,13,Braden Pines,27.43889,-82.43865,11
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,11
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,11
Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,11
Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,11
Anopheles quadrimaculatus,17,Erie Rd.,27.574079,-82.5041,11
Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,11
Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
Anopheles quadrimaculatus,2,Bradley Rd.,27.60315,-82.098133,11
Anopheles quadrimaculatus,10,Carlton Rd.,27.613375,-82.123478,11
Anopheles quadrimaculatus,6,Palmetto Ball Park,27.531,-82.58235,11
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,11
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,13,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,36,Port,27.640483,-82.552667,11
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
Anopheles quadrimaculatus,5,Myakka,27.349733,-82.157581,11
Anopheles quadrimaculatus,8,Parrish,27.57505,-82.419667,11
Anopheles quadrimaculatus,28,Palmetto Ball Park,27.531,-82.58235,11
Anopheles quadrimaculatus,5,Mote Ranch,27.4197,-82.47982,11
Anopheles quadrimaculatus,27,Lakewood Ranch,27.419517,-82.4262,11
Anopheles quadrimaculatus,6,Chapman Rd.,27.616367,-82.5353,11
Anopheles quadrimaculatus,9,French,27.603067,-82.535717,11
Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,11
Anopheles quadrimaculatus,96,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,11
Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,11
Anopheles quadrimaculatus,1,Grassfarm Rd.,27.627967,-82.496833,11
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,11
Anopheles quadrimaculatus,23,Myakka,27.349733,-82.157581,11
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,12
Anopheles quadrimaculatus,2,Myakka,27.349733,-82.157581,12
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,12
Anopheles quadrimaculatus,8,Buffalo Creek Ball Park,27.578355,-82.483695,2
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,3
Anopheles quadrimaculatus,399,Port,27.640483,-82.552667,3
Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,3
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,3
Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,3
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,3
Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,3
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,3
Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,3
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,3
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,3
Anopheles quadrimaculatus,9,Port,27.640483,-82.552667,4
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,4
Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,4
Anopheles quadrimaculatus,4,Parrish,27.57484,-82.419638,4
Anopheles quadrimaculatus,11,Chapman Rd.,27.616367,-82.5353,4
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,4
Anopheles quadrimaculatus,41,Parrish,27.57505,-82.419667,4
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,4
Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,4
Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,4
Anopheles quadrimaculatus,6,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,5
Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,5
Anopheles quadrimaculatus,3,Magnolia Manor,27.481256,-82.48042,5
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,5
Anopheles quadrimaculatus,6,Braden Pines,27.43889,-82.43865,5
Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,5
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,5
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
Anopheles quadrimaculatus,1,Colonial Baptist Church,27.475697,-82.613417,5
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,8,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
Anopheles quadrimaculatus,2,Bradley Rd.,27.60315,-82.098133,5
Anopheles quadrimaculatus,1,Keentown,27.570935,-82.137841,5
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,5
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
Anopheles quadrimaculatus,89,Port,27.640483,-82.552667,5
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,5
Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,5
Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,5
Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,5
Anopheles quadrimaculatus,1,Braden Pines,27.43889,-82.43865,5
Anopheles quadrimaculatus,2,Jamie's Way,27.46357,-82.30379,5
Anopheles quadrimaculatus,7,Carlton Rd.,27.613375,-82.123478,5
Anopheles quadrimaculatus,9,Lakewood Ranch HS,27.44242,-82.43578,5
Anopheles quadrimaculatus,1,Shiver,27.569469,-82.593177,5
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,5
Anopheles quadrimaculatus,8,Erie Rd.,27.574079,-82.5041,5
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,5
Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,1,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,6
Anopheles quadrimaculatus,9,Myakka,27.349733,-82.157581,6
Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,6
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,6
Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,86,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,48,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,8,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,3,Samoset,27.46947,-82.52402,6
Anopheles quadrimaculatus,3,Mullins,27.439449,-82.548928,6
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,2,Magnolia Manor,27.481256,-82.48042,6
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,1,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,8,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,1,Bradley Rd.,27.60315,-82.098133,6
Anopheles quadrimaculatus,7,Carlton Rd.,27.613375,-82.123478,6
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,16,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,10,Orbans,27.50312,-82.65739,6
Anopheles quadrimaculatus,75,Bolleteries Soccer field,27.447151,-82.62052,6
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,2,Bradley Rd.,27.60315,-82.098133,6
Anopheles quadrimaculatus,7,Keentown,27.570935,-82.137841,6
Anopheles quadrimaculatus,6,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,10,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,13,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,10,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,6
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,14,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,4,Gopher Hill,27.40805,-82.260329,6
Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,6
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,12,Keentown,27.570935,-82.137841,6
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,29,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,8,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,5,Magnolia Manor,27.481256,-82.48042,6
Anopheles quadrimaculatus,7,Lakewood Ranch,27.419517,-82.4262,6
Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,6
Anopheles quadrimaculatus,2,Gopher Hill,27.40805,-82.260329,6
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,6
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,6
Anopheles quadrimaculatus,23,Carlton Rd.,27.613375,-82.123478,6
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,6
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,5,Samoset,27.46947,-82.52402,7
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,7
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,7
Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,7
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,16,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,143,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,4,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,8,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,29,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,7,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,7
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,7
Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,7
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,7,Braden Pines,27.43889,-82.43865,7
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,7
Anopheles quadrimaculatus,8,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,7
Anopheles quadrimaculatus,16,Keentown,27.570935,-82.137841,7
Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,7
Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,7
Anopheles quadrimaculatus,14,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,15,Parrish,27.57505,-82.419667,7
Anopheles quadrimaculatus,13,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,18,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,11,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,5,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,7
Anopheles quadrimaculatus,6,Samoset,27.46947,-82.52402,7
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,7
Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,7
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,7
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,7
Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,7
Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,7
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,7,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,7
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,4,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,20,Gopher Hill,27.40805,-82.260329,7
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,7
